gene,mean_real,mean_virtual,logFC_virtual_vs_real,pearson_r
Lair1,0.065901384,0.0006115542,-0.063209444,
Ncr1,0.15383038,0.0005993109,-0.14248803,
Dnaaf3,0.02159007,0.0003812009,-0.020979177,
Hspbp1,0.11971228,0.00049984275,-0.11257204,
Kmt5c,0.03484308,0.00034833886,-0.033901524,
Zfp787,0.10419973,0.00036227642,-0.09875863,
Lig1,0.049905617,0.0003740269,-0.048326317,
Dhx34,0.032013215,0.00042407244,-0.031087492,
Bbc3,0.07891022,0.00043942544,-0.07551214,
Pglyrp1,0.2197521,0.0004505208,-0.19819723,
Ccdc61,0.033402514,0.00044985436,-0.03240701,
Fosb,0.38770792,0.0005256943,-0.32712784,
Relb,0.36398718,0.0005254767,-0.3098868,
Apoe,0.35413015,0.00095182,-0.30220792,
Nectin2,0.017290741,0.00039157653,-0.016751457,
Bcl3,0.10470358,0.00039152833,-0.0991856,
Plaur,0.05413868,0.0003628495,-0.05236123,
Cd79a,0.39827764,0.0007531117,-0.3344884,
Pou2f2,0.42488012,0.00068105175,-0.35340685,
Pafah1b3,0.08609563,0.00047802142,-0.082111366,
Shkbp1,0.13973393,0.00045935716,-0.13033558,
Blvrb,0.12178869,0.0005676996,-0.11435691,
2310022A10Rik,0.08406265,0.00042542798,-0.080290355,
Zfp60,0.07101319,0.00036219653,-0.068242975,
Psmc4,0.3024819,0.00043734445,-0.26383433,
Eid2,0.04071099,0.00033091896,-0.03957326,
Zfp36,0.6287882,0.0007007043,-0.48713583,
Mrps12,0.22920588,0.00049797737,-0.2058705,
Rasgrp4,0.10769004,0.00037474546,-0.10190213,
Kcnk6,0.05776625,0.00038964208,-0.05576981,
Yif1b,0.17470708,0.00046145046,-0.1605575,
2200002D01Rik,0.07670642,0.00041512388,-0.07349174,
Spint2,0.28026927,0.00059510523,-0.24647549,
Tbcb,0.18066081,0.0005245109,-0.16554992,
Tyrobp,0.79468745,0.00089102465,-0.58394027,
Nfkbid,0.07763966,0.000711684,-0.074061714,
Kmt2b,0.07273785,0.00046841224,-0.06974582,
Ffar2,0.07627312,0.00044065912,-0.0730637,
Cd22,0.09743759,0.00042158016,-0.0925565,
Lsr,0.03305748,0.0004247793,-0.032098144,
Nudt19,0.15684485,0.00053758116,-0.1451589,
Ankrd27,0.0762251,0.0003256114,-0.07313408,
Siglecg,0.20016749,0.00051318295,-0.18194808,
Nkg7,1.0873094,0.0012321357,-0.7346445,
Cd33,0.04872992,0.00034467326,-0.047235217,
Klk8,0.44177306,0.0008247604,-0.3650492,
Spib,0.116132766,0.0004253604,-0.10944455,
Pold1,0.13146392,0.0003341482,-0.12317821,
Napsa,0.31248564,0.0005462783,-0.27137664,
Il4i1,0.31067216,0.000592973,-0.26994732,
Tbc1d17,0.12775578,0.0004414437,-0.11978828,
Rras,0.11481927,0.00035691637,-0.10833545,
Rcn3,0.064069964,0.00035322813,-0.06174798,
Ftl1,2.3656478,0.0014650993,-1.2121564,
Ldha,0.84068334,0.0010706752,-0.6090668,
Tsg101,0.19243978,0.0004648769,-0.17553668,
Nav2,0.028706323,0.00044932685,-0.02785279,
Siglech,0.03886879,0.0007771427,-0.037355576,
Nsmce3,0.13720955,0.00050274417,-0.12807488,
Lrrk1,0.20163742,0.00048712167,-0.18319814,
Igf1r,0.07149466,0.00052201486,-0.068532676,
Fam169b,0.38565838,0.0005769418,-0.32559863,
Arrdc4,0.0686632,0.00034959885,-0.066058986,
Slco3a1,0.09290249,0.0005686714,-0.08826849,
Isg20,0.12535842,0.0008928221,-0.11720916,
Mfge8,0.055903006,0.0003371505,-0.054059237,
Anpep,0.03397841,0.0003155004,-0.033098444,
Arpin,0.06421595,0.0003582138,-0.061880182,
Zfp710,0.07039848,0.000477984,-0.06755312,
Fes,0.02387505,0.00033666685,-0.023257887,
Tm6sf1,0.2085456,0.00052709633,-0.1888907,
Hdgfl3,0.12403454,0.0005020458,-0.11642256,
Stard5,0.04909312,0.00036297282,-0.047563188,
Tlnrd1,0.08209091,0.0003789737,-0.07851629,
Ctsc,0.38295433,0.00058949547,-0.32363272,
Rab38,0.039121058,0.00036365908,-0.03801163,
Eed,0.169836,0.0005393735,-0.15632433,
Sytl2,0.009429184,0.0004409772,-0.008944127,
Prcp,0.27603585,0.00043927509,-0.2433191,
Kctd14,0.06624576,0.00032368436,-0.063820206,
Clns1a,0.11327818,0.00047002846,-0.10683907,
Pak1,0.0,0.00035535253,0.0003552894,
Acer3,0.049809493,0.00040183068,-0.048206963,
Emsy,0.22989312,0.000524342,-0.20640306,
Rnf169,0.052782577,0.00038436698,-0.051052436,
Ppme1,0.077127464,0.00049765053,-0.07380021,
C2cd3,0.055227555,0.00045984567,-0.053296693,
Ucp2,0.9159097,0.00096883334,-0.64922416,
Fam168a,0.06420696,0.00034106764,-0.061888874,
Atg16l2,0.11876504,0.0004127419,-0.11181278,
Pgap2,0.18558797,0.0004205321,-0.16981837,
Rhog,0.44075206,0.00050619495,-0.3646592,
Hbb-bt,0.040507436,0.00080974714,-0.038899094,
Hbb-bs,0.113780856,0.00089573493,-0.10686507,
Trim30b,0.011128032,0.0003496815,-0.01071695,
Trim30c,0.0,0.00047259414,0.0004724825,
Trim30a,0.37365133,0.00087181473,-0.31660092,
Trim30d,0.09642783,0.00049555494,-0.09156203,
Fam160a2,0.0125424685,0.00041059082,-0.012053956,
Dennd5a,0.106688425,0.00035249398,-0.10101972,
Swap70,0.34418043,0.00049842184,-0.29528618,
Far1,0.2295217,0.0004661258,-0.20615922,
Rras2,0.14187501,0.00048831245,-0.13218346,
Nucb2,0.0,0.00036527804,0.00036521137,
Itpripl2,0.08491907,0.00034938377,-0.081156075,
Tmem159,0.040611833,0.0003226055,-0.039486285,
Igsf6,0.021271085,0.0003436189,-0.020704454,
Gga2,0.0514088,0.0005010628,-0.049630046,
Plk1,0.055932865,0.0004618435,-0.053962868,
Arhgap17,0.24357235,0.0005702913,-0.21741803,
Spns1,0.07196928,0.000502393,-0.06899514,
Nupr1,0.030570423,0.00039403336,-0.029718501,
Slx1b,0.017797181,0.0003679429,-0.017272789,
Mapk3,0.13499558,0.0004091148,-0.12621972,
Gdpd3,0.014545377,0.00036211073,-0.014078563,
Mvp,0.21556112,0.00042588203,-0.19478,
Spn,0.4492726,0.0005004384,-0.37056145,
Dctpp1,0.26026323,0.00047295968,-0.23084778,
Fbxl19,0.021082358,0.00044191812,-0.020421378,
Pycard,0.80893016,0.0008401749,-0.59189576,
Itgam,0.11826752,0.00032815128,-0.111452535,
Itgax,0.057654977,0.0004297117,-0.055624552,
Cox6a2,0.027146481,0.0004437156,-0.026340934,
Rgs10,0.76873296,0.0008826914,-0.5693811,
Lhpp,0.038373098,0.00034035288,-0.037314866,
Eef1akmt2,0.04941976,0.0003560381,-0.04788143,
Ctbp2,0.03546178,0.0003856381,-0.034461927,
Dhx32,0.027494937,0.00035845189,-0.026765354,
Mki67,0.10886586,0.00034832477,-0.10298948,
Mapk1ip1,0.04695548,0.0003746158,-0.045511868,
Ppp2r2d,0.12947708,0.0005360947,-0.121218815,
Adam8,0.11696916,0.00040411408,-0.11021488,
Paox,0.058376,0.00044420402,-0.05629155,
Ifitm2,0.25740302,0.0004271309,-0.22862145,
Ifitm3,0.19156522,0.0010107522,-0.17425752,
Ptdss2,0.09269753,0.0004220555,-0.08822748,
Irf7,0.2060354,0.0010034865,-0.18633547,
Taldo1,0.77795833,0.00096716953,-0.57449895,
Pnpla2,0.11772976,0.0005099872,-0.11078977,
Polr2l,0.13204184,0.0006432952,-0.12337986,
Ctsd,0.67503977,0.0006757378,-0.5151614,
Tnni2,0.064559825,0.00033397783,-0.062227484,
Lsp1,1.2431595,0.0011441646,-0.80674183,
Tspan32,0.3603688,0.0006272413,-0.3071288,
Cd81,0.089734636,0.0004683802,-0.085465945,
Ccnd1,0.18210334,0.0004284124,-0.16686703,
Syne1,0.1867928,0.00041632398,-0.17083831,
Rab32,0.12022343,0.0004076453,-0.1131206,
Stx11,0.068121046,0.0004719493,-0.06542923,
Phactr2,0.021359693,0.00047766406,-0.020657223,
Cited2,0.28618217,0.000553842,-0.25112456,
Abracl,0.8790829,0.0009882904,-0.629796,
Gm10827,0.013107791,0.00031232386,-0.0127103515,
Ifngr1,0.5788243,0.0006297217,-0.45605093,
Il22ra2,0.030735983,0.00039290977,-0.029880261,
Map3k5,0.01999932,0.00049467845,-0.019307403,
Myb,0.10320139,0.0005706781,-0.0976458,
Stx7,0.13682756,0.00042013204,-0.12782149,
Epb41l2,0.182895,0.00046012682,-0.1675048,
Arhgap18,0.067798324,0.00040753867,-0.065191425,
Fam26f,0.16412513,0.0007551945,-0.15121494,
Dse,0.08710155,0.00038594368,-0.08312916,
Tspyl4,0.02341687,0.00045723416,-0.02268977,
Marcks,0.61907405,0.00069613615,-0.48115852,
Traf3ip2,0.02308212,0.0004210497,-0.022398796,
Foxo3,0.043903936,0.00048191776,-0.042485666,
Snx3,0.6022441,0.0006693529,-0.4707361,
Gm34006,0.06407005,0.00044323172,-0.061658096,
Cd24a,0.17217264,0.00038613533,-0.15847291,
Crybg1,0.16155079,0.0005475548,-0.14920859,
Lilr4b,0.07556037,0.0003416914,-0.07250017,
Gm46224,0.047842108,0.00039625925,-0.046336733,
Nus1,0.07129055,0.00044853325,-0.068415605,
Man1a,0.37799934,0.00051852094,-0.3201143,
Pkib,0.1004101,0.00040964774,-0.09527336,
Gcc2,0.15201987,0.00043150168,-0.14108542,
Lims1,0.23975332,0.00052805664,-0.21438451,
Mcu,0.04357159,0.00035740386,-0.042291712,
Micu1,0.08498208,0.0003562734,-0.08120726,
Chst3,0.017664598,0.00049557665,-0.01701494,
Psap,0.91298854,0.0008822091,-0.6477849,
Vsir,0.27892268,0.0005764876,-0.24544175,
Sgpl1,0.1408595,0.00045841557,-0.1313236,
Prf1,0.14654472,0.00055303646,-0.13619995,
Lrrc20,0.032193393,0.00031119696,-0.031374898,
Ppa1,0.24883264,0.0007850672,-0.22142448,
Srgn,1.340785,0.0010936403,-0.8493933,
Herc4,0.22235312,0.00045002674,-0.20032786,
Reep3,0.30343774,0.00045974593,-0.26454556,
Egr2,0.0,0.0003839041,0.0003838304,
Arid5b,0.2252749,0.00063559954,-0.20252983,
Adora2a,0.10495192,0.00045492357,-0.099346995,
Upb1,0.0125424685,0.00043126766,-0.012033288,
Ggt1,0.013169992,0.00045933618,-0.012624791,
Ddt,0.20631488,0.0005433951,-0.18702692,
Mif,1.049887,0.0010566928,-0.7167285,
Icosl,0.19353583,0.00041902554,-0.17650126,
Trappc10,0.06285367,0.00039198145,-0.060565528,
Cstb,0.48402554,0.00056138524,-0.3941971,
2610008E11Rik,0.061799508,0.00038647174,-0.059578717,
Arid3a,0.07488189,0.00038504685,-0.07182581,
Tmem259,0.12492766,0.0004266296,-0.117292196,
Sbno2,0.3624163,0.00054802047,-0.30871198,
Gadd45b,0.35294816,0.0005917229,-0.30169448,
Nfyb,0.2288342,0.0005008444,-0.20556518,
Slc41a2,0.029055951,0.00034212737,-0.02829976,
1500009L16Rik,0.05651434,0.00031039593,-0.054664787,
Mterf2,0.026886366,0.00042846543,-0.026102906,
Hsp90b1,0.8173496,0.00073173124,-0.5966477,
Igf1,0.0765939,0.0003730102,-0.073429324,
Washc3,0.16303721,0.00054162904,-0.1504934,
Utp20,0.052615218,0.0003878299,-0.050889995,
Ikbip,0.059725113,0.0004222265,-0.05758741,
Tmpo,0.38705486,0.00057273114,-0.32661015,
Gm17745,0.019110212,0.00041660885,-0.018513383,
Metap2,0.314519,0.00065786095,-0.27281317,
Tmcc3,0.10974753,0.00040176188,-0.10373086,
Plxnc1,0.15905118,0.0005699509,-0.14703193,
Socs2,0.20525795,0.00051417184,-0.18617956,
Nudt4,0.11733213,0.00038088282,-0.11056302,
4930430F08Rik,0.04339748,0.0004117577,-0.04207052,
Csrp2,0.034664482,0.00036484664,-0.03371242,
Nap1l1,0.63754773,0.0008730495,-0.49232715,
Phlda1,0.0,0.00042479992,0.00042470972,
Glipr1,0.22453177,0.00045380506,-0.20210485,
Tmem19,0.131699,0.00051812496,-0.12320205,
Zfc3h1,0.19829452,0.0004198904,-0.18047951,
Rab3ip,0.115952805,0.0004579899,-0.109250695,
Lyz2,0.49794847,0.0010851657,-0.40301192,
Lyz1,0.17080715,0.0007908009,-0.1569029,
Nup107,0.046806157,0.00027936752,-0.04546444,
Gns,0.14834863,0.00051722775,-0.13780783,
Rassf3,0.1446558,0.00045634125,-0.13464773,
Ppm1h,0.11862224,0.0004082879,-0.11168959,
Mettl1,0.18050857,0.0006242012,-0.16532134,
Tspan31,0.105504215,0.0004330768,-0.09986855,
Agap2,0.021817999,0.00038813916,-0.021195328,
Dtx3,0.07395804,0.00039632773,-0.07095467,
Shmt2,0.10422294,0.00054856495,-0.09859344,
Prim1,0.027236179,0.000404328,-0.026467629,
Pa2g4,0.37071058,0.0007475166,-0.31458205,
Ikzf4,0.029522583,0.00038976895,-0.028705489,
Rab5b,0.03819523,0.00042219303,-0.037061743,
Cd63,0.38121796,0.00047876086,-0.32248703,
Bloc1s1,0.090304755,0.00039095856,-0.08606637,
Insr,0.011734829,0.0004126152,-0.01125398,
Zfp358,0.06244286,0.00040464132,-0.060166284,
Pnpla6,0.041196126,0.0003628193,-0.04000742,
Mcemp1,0.07580143,0.000394856,-0.07267112,
Fcer2a,0.09700005,0.00043040307,-0.092148915,
Cd209a,0.03551135,0.0005473877,-0.034348123,
Cd209d,0.02586824,0.0003582536,-0.02518113,
Cd209b,0.06700425,0.00040649128,-0.06444855,
Map2k7,0.118077755,0.00054691115,-0.11106416,
Cers4,0.16738796,0.00047021342,-0.15429863,
Efnb2,0.021359693,0.0003570814,-0.020777756,
Rab20,0.06684333,0.00038536193,-0.06431884,
Lamp1,0.65808976,0.00060521415,-0.50506115,
Tfdp1,0.1130192,0.00043312946,-0.10664328,
Cln8,0.02453344,0.00032468996,-0.02391269,
Gm26853,0.064591035,0.0003624668,-0.06222832,
Gm15056,0.0,0.0003668516,0.0003667843,
Ckap2,0.043821104,0.00035306168,-0.04253512,
Mrps31,0.026789479,0.00044966582,-0.025987359,
Ikbkb,0.5203914,0.0007417796,-0.4182263,
Adam9,0.017290741,0.00038326782,-0.016759763,
Thap1,0.052546736,0.0003737651,-0.050838996,
Gsr,0.34769234,0.0004710266,-0.29792285,
Gtf2e2,0.10549433,0.00039907885,-0.09989359,
Rbpms,0.13061513,0.00042416144,-0.12233777,
Micu3,0.02951596,0.00032122672,-0.028767573,
Asah1,0.06185355,0.00040708558,-0.05960901,
Tlr3,0.0561053,0.00042700744,-0.054160982,
Hmgb2,0.9451226,0.0008058799,-0.6645194,
Hpf1,0.30653217,0.00045378876,-0.26692277,
Palld,0.030384969,0.0003957387,-0.029536828,
Ddx60,0.115867026,0.0007134159,-0.10891854,
Msmo1,0.089204416,0.00033855968,-0.08510903,
March1,0.13301149,0.0003648185,-0.12451438,
Psd3,0.06396586,0.00044322124,-0.061560176,
Atp6v1b2,0.25838178,0.0005118609,-0.22931486,
Zfp868,0.0471274,0.0003244001,-0.045726262,
Mau2,0.29232675,0.0006778464,-0.25576666,
Lrrc25,0.055163328,0.00040372627,-0.05329192,
Arrdc2,0.036422312,0.00032988927,-0.035444863,
Abhd8,0.12939811,0.00053963496,-0.12114535,
Bst2,0.5398345,0.0013313378,-0.4303445,
Jak3,0.07036486,0.0005741376,-0.067425616,
Fcho1,0.10500555,0.00045587186,-0.09939458,
Cyp4f18,0.0702053,0.00029301154,-0.06755753,
Fam32a,0.32292733,0.0006233439,-0.2792238,
Klf2,1.6508777,0.0012700349,-0.97362155,
Hmox1,0.0759395,0.00043991095,-0.07275441,
Mcm5,0.1396791,0.00045806,-0.13028878,
Inpp4b,0.4741917,0.00067911326,-0.38743094,
Il15,0.09615412,0.000395994,-0.09141189,
Tbc1d9,0.08899266,0.00039071662,-0.08486247,
Scoc,0.026751023,0.00045081245,-0.025948757,
Dnajb1,0.18188128,0.00048782252,-0.16661976,
Adgrl1,0.049646575,0.00043266919,-0.048020937,
Asf1b,0.031240504,0.00043202523,-0.030330518,
Gm26532,0.0,0.00038129382,0.00038122115,
Ier2,0.67250556,0.0006214479,-0.51370156,
Lyl1,0.054415613,0.00036802006,-0.052618742,
Calr,1.1763998,0.0008986837,-0.77677375,
Dnase2a,0.18705568,0.00037464788,-0.17110145,
Junb,1.2004472,0.00090426294,-0.7877568,
Man2b1,0.36322212,0.0007027195,-0.30914864,
Dnaja2,0.41164792,0.00071708666,-0.34404093,
N4bp1,0.19740394,0.00047896698,-0.17967698,
Fto,0.22456314,0.00045628988,-0.20212798,
Lpcat2,0.059788212,0.0003446652,-0.057724483,
Mt2,0.08183665,0.00043509848,-0.078225195,
Mt1,0.24024796,0.0003834481,-0.21492796,
Herpud1,0.38770747,0.0005607154,-0.32709253,
Cpne2,0.04432912,0.00036354354,-0.043011215,
Ccl22,0.062708244,0.00053926324,-0.060281478,
Ccl17,0.025839891,0.000335591,-0.025176147,
Pdp2,0.060031757,0.0003751588,-0.05792378,
Rrad,0.068787836,0.0004605476,-0.06606471,
Ripor1,0.04228596,0.0003745392,-0.04104187,
Carmil2,0.10821142,0.0004893365,-0.10225817,
Edc4,0.05237639,0.0004563961,-0.050594542,
Dpep2,0.0125424685,0.00031319624,-0.012151316,
Slc7a6,0.022008087,0.00047918357,-0.021290338,
Sntb2,0.062420808,0.0004861485,-0.060064055,
Cog8,0.11624978,0.00039996445,-0.109574765,
Nfat5,0.2226848,0.0005451302,-0.20050412,
Zfhx3,0.011734829,0.00032572908,-0.011340834,
Hp,0.066998206,0.0003175204,-0.06453182,
Atxn1l,0.00921073,0.00036019864,-0.008808436,
Fuk,0.046048667,0.00043017048,-0.044589814,
Nudt7,0.012089689,0.00037209658,-0.011645166,
Maf,0.1496448,0.00046038878,-0.13899274,
Plcg2,0.10132576,0.0003580339,-0.09615672,
Irf8,0.4673528,0.00093238556,-0.38252804,
Zfpm1,0.04485528,0.00047087093,-0.043407626,
Mvd,0.057511706,0.0004265565,-0.055492237,
Cbfa2t3,0.26588604,0.0004950605,-0.23527735,
Vps9d1,0.13293639,0.00038312457,-0.12442979,
Ccsap,0.03348137,0.00037098213,-0.032562163,
Fam89a,0.027587447,0.00034787194,-0.02686596,
Gm26759,0.032055534,0.00050029415,-0.03105231,
Nrp1,0.115736544,0.0003727632,-0.10914207,
Itgb1,0.38535574,0.00064499874,-0.32531217,
Dnase1l3,0.10485679,0.00036610375,-0.099349685,
Psmd6,0.35130724,0.0005384085,-0.3005342,
Oxsm,0.028531447,0.0004130956,-0.027718997,
Ube2e2,0.049014248,0.00030216022,-0.0475488,
Rtraf,0.74639124,0.0007844418,-0.55676734,
Gng2,0.21091677,0.0006804247,-0.19069755,
Saysd1,0.1348926,0.0003746592,-0.12616344,
Actr8,0.110739216,0.00035680368,-0.10466901,
Prkcd,0.27338755,0.00051901693,-0.24116182,
Bap1,0.048253972,0.00037785454,-0.046748117,
Sh3bp5,0.2077164,0.00042451287,-0.18830688,
Wdfy4,0.11158922,0.00042823926,-0.10536258,
Arhgap22,0.1270902,0.00036903968,-0.119270295,
Ccser2,0.11970054,0.00060600915,-0.11245545,
2610528A11Rik,0.109448224,0.00032641544,-0.103536434,
AC160336.1,0.42670536,0.0010149635,-0.3543534,
Txndc16,0.07703183,0.0003691087,-0.07383991,
Ddhd1,0.15889981,0.00042983153,-0.1470414,
Gch1,0.07194655,0.00052464125,-0.068951696,
Mapk1ip1l,0.19495344,0.0005188028,-0.17758855,
Lgals3,0.31494427,0.000413691,-0.2733807,
Dlgap5,0.02807745,0.0002603529,-0.027430184,
Ktn1,0.28826407,0.00045247222,-0.25284326,
Parp2,0.11124253,0.0004347127,-0.10504417,
Pnp,0.26423153,0.0006150651,-0.23384957,
Rnase6,0.10210545,0.0004636478,-0.096758865,
Arhgef40,0.10307782,0.000386199,-0.097718164,
Trdc,0.07900497,0.00034930074,-0.07569005,
Slc7a7,0.025877958,0.00037745017,-0.025171412,
Prmt5,0.054468855,0.0006058826,-0.052431487,
1700123O20Rik,0.15494053,0.0005439664,-0.14350504,
Homez,0.045064077,0.00037349542,-0.043704774,
Pck2,0.06320751,0.00048089452,-0.06080951,
Psme2,1.1241177,0.0012513767,-0.75210595,
Ltb4r1,0.06662847,0.00046640335,-0.06403642,
Gzmb,0.033402514,0.0007702915,-0.03208677,
Mphosph8,0.2135882,0.00051818386,-0.19306338,
Rcbtb1,0.04081536,0.00034767893,-0.039656788,
Phf11a,0.017360294,0.00043217753,-0.016779242,
Phf11b,0.2018122,0.0009912606,-0.18283981,
Phf11d,0.0,0.00037966657,0.0003795945,
Phf11c,0.08333743,0.0006641626,-0.079382546,
Cab39l,0.019110212,0.00058904005,-0.01834104,
Mtmr6,0.09189627,0.0004674461,-0.087448545,
Ctsb,0.44258538,0.0005262163,-0.36591086,
Fdft1,0.04690171,0.00047699307,-0.045358174,
Clu,0.18296182,0.00041889242,-0.1676025,
Dpysl2,0.09296594,0.0004143332,-0.0884808,
Egr3,0.081840515,0.00030028063,-0.07836354,
Dok2,0.23629086,0.00050618534,-0.21160959,
Fndc3a,0.1630678,0.00054654817,-0.15051477,
Sucla2,0.10596024,0.0004012662,-0.10031277,
Rubcnl,0.011128032,0.00038275018,-0.010683893,
Zc3h13,0.29030478,0.000505776,-0.2543728,
