gene,mean_real,mean_virtual,logFC_virtual_vs_real,pearson_r
Zfp36l1,0.7265863,0.0009077059,-0.5452389,
Erh,0.22545859,0.00058379944,-0.20273149,
Pcnx,0.038750157,0.0004803348,-0.037538,
Npc2,1.1993716,0.001226222,-0.7869462,
Fos,0.5395476,0.00064592325,-0.4308429,
Batf,0.11565559,0.0005139975,-0.10892834,
Erg28,0.28059012,0.00047787427,-0.24684323,
Gpatch2l,0.04870467,0.00048111015,-0.047074758,
Irf2bpl,0.17992868,0.00051252916,-0.16494161,
Gtf2a1,0.24896945,0.00044437405,-0.22187449,
Calm1,2.0864491,0.0013432555,-1.125679,
Rps6ka5,0.08931878,0.00049088383,-0.08506177,
Lgmn,0.12524098,0.00038318645,-0.117614105,
Gm20604,0.01008851,0.00033703484,-0.009700984,
Btbd7,0.11793796,0.0006073706,-0.11087869,
Ifi27,0.43801713,0.0007003188,-0.36256507,
Ifi27l2a,1.301337,0.001996725,-0.8314955,
Serpina3f,0.0,0.00040954954,0.0004094657,
Serpina3g,0.2533084,0.0006073179,-0.22517963,
Gm28875,0.026138071,0.0005674387,-0.025235033,
Vrk1,0.20627448,0.00051363854,-0.18702315,
Setd3,0.13608275,0.0005037171,-0.12708257,
Slc25a29,0.025339805,0.0003954548,-0.024628697,
Cdc42bpb,0.059298556,0.00031200936,-0.057294987,
Tnfaip2,0.12597033,0.0004002347,-0.11824502,
Ckb,0.12594238,0.00041997238,-0.11820047,
Adssl1,0.097254775,0.0003987201,-0.09241276,
Pld4,0.05874553,0.000471398,-0.05661346,
Crip1,1.631505,0.0015756356,-0.96598154,
Ighd,0.21342158,0.0005874572,-0.19285683,
Ighm,1.1373675,0.0011433655,-0.7584322,
Selenop,0.35008213,0.00058553787,-0.29958004,
Ptger4,0.1583252,0.00048349475,-0.14649178,
Dab2,0.052095674,0.0003792282,-0.0504049,
Lifr,0.038134545,0.0003649905,-0.03706047,
Il7r,0.67489475,0.000978567,-0.5147722,
Rad1,0.024045303,0.00042902492,-0.023331834,
Basp1,0.31506056,0.0004351493,-0.27344763,
Dap,0.30082998,0.00049122627,-0.26251137,
Ankrd33b,0.11172898,0.00037866912,-0.105537854,
Laptm4b,0.058053337,0.00032735438,-0.056103446,
Gm48960,0.0,0.0004755154,0.00047540237,
Rnf19a,0.0761744,0.00034537094,-0.07306722,
Trps1,0.1968248,0.00045912163,-0.17921305,
Trib1,0.07980032,0.00036320588,-0.07641299,
Fam84b,0.011603677,0.00051996263,-0.011017043,
Sla,0.28903657,0.0006239487,-0.25327134,
Ndrg1,0.08280399,0.00040208892,-0.07915195,
St3gal1,0.09104935,0.00049221603,-0.086647846,
Them6,0.063947104,0.0005711637,-0.061414674,
Ly6d,0.3625406,0.00079722627,-0.30855414,
Ly6k,0.019662248,0.00039620377,-0.019075317,
Ly6i,0.011387633,0.00035080346,-0.01097254,
Ly6a,0.26356998,0.0013081589,-0.23263372,
Ly6c2,0.35374343,0.001638674,-0.30123633,
Plec,0.32515892,0.00051189424,-0.2810206,
Parp10,0.13395202,0.000514068,-0.12519495,
Grina,0.18660809,0.000581331,-0.17051774,
Hgh1,0.040165167,0.00039312075,-0.03898647,
Mroh1,0.05104794,0.00032876868,-0.049458988,
Bop1,0.075942904,0.000488568,-0.07270896,
Apol7c,0.27319884,0.0007311197,-0.24080165,
Apol9b,0.0,0.00041784396,0.0004177567,
Csf2rb2,0.052351028,0.00045044319,-0.050576393,
Csf2rb,0.13622846,0.0004327312,-0.12728177,
Kctd17,0.030796036,0.0002984804,-0.030032918,
Il2rb,0.5022524,0.00057697576,-0.40638876,
Sh3bp1,0.37526032,0.00051226706,-0.3181309,
Lgals1,0.7918138,0.00090735016,-0.5823214,
H1f0,0.13638107,0.00033733048,-0.12751146,
Micall1,0.048504606,0.0005209989,-0.046844102,
Josd1,0.116929896,0.00043016695,-0.11015368,
Tnfrsf13c,0.09330858,0.00044474564,-0.088763855,
Sept3,0.027304884,0.00036997316,-0.02656885,
Naga,0.11884734,0.00039568805,-0.111903384,
Smdt1,0.66003764,0.00077215064,-0.5060684,
Nfam1,0.0645312,0.00038948745,-0.0621451,
Serhl,0.149293,0.000434933,-0.13871212,
Cyb5r3,0.06959996,0.00049114286,-0.06679369,
Trmu,0.06509194,0.00036418551,-0.062697,
Alg12,0.026528584,0.0003479088,-0.025834953,
Selenoo,0.09626857,0.00034439034,-0.09156788,
Lmf2,0.03604333,0.00039520898,-0.03501384,
Abcd2,0.017664598,0.0003218264,-0.01718862,
Gxylt1,0.07807235,0.00032876944,-0.07484587,
Twf1,0.05042985,0.00037011981,-0.04882941,
Slc38a2,0.681164,0.000888923,-0.5185979,
Senp1,0.16030626,0.00045059406,-0.1482335,
Ccdc184,0.04417231,0.00047061098,-0.042754024,
Adcy6,0.07501529,0.00041449856,-0.07192047,
Cacnb3,0.15829504,0.00046789294,-0.14648135,
Tuba1a,0.32228434,0.0005785999,-0.27878237,
Tuba1c,0.22562861,0.00040288083,-0.20305108,
Racgap1,0.067172565,0.00041480007,-0.06459798,
Lima1,0.10940765,0.00030469432,-0.10352158,
Tfcp2,0.024252966,0.00043431658,-0.023529312,
Smagp,0.07481884,0.00035863867,-0.071793556,
Slc4a8,0.09422985,0.00037014796,-0.0896807,
Eif4b,0.52348334,0.0007979452,-0.42020175,
Spryd3,0.103458144,0.0004577674,-0.097991355,
Espl1,0.01483432,0.00034029616,-0.014385129,
Cbx5,0.12138298,0.00041255436,-0.11415026,
Cdip1,0.022720214,0.00045317734,-0.022012878,
Rogdi,0.213545,0.00041423383,-0.19313169,
Nagpa,0.033923015,0.0004317292,-0.032928683,
Carhsp1,0.063781835,0.0003656279,-0.061464764,
Ciita,0.25827152,0.0004608476,-0.22927822,
Socs1,0.3064121,0.00088270893,-0.26640218,
Rmi2,0.10510699,0.00036388604,-0.099578336,
Litaf,0.13491227,0.00043162328,-0.12612383,
Snn,0.13516921,0.0005128471,-0.126269,
2610020C07Rik,0.047570817,0.0003999042,-0.046074152,
Cebpd,0.06707962,0.0003984525,-0.06452721,
Spidr,0.07108339,0.00035161673,-0.06831909,
Dnm1l,0.13964301,0.0004159572,-0.1302992,
Sdf2l1,0.21566404,0.00045956575,-0.194831,
Snap29,0.09601231,0.0003510225,-0.091327466,
Crkl,0.090465635,0.00036926736,-0.08623559,
Lztr1,0.045323547,0.0003401336,-0.043986376,
Tango2,0.12169956,0.00040644678,-0.11443863,
Comt,0.17233144,0.00046395313,-0.15853061,
Iglc1,0.0611914,0.00045014915,-0.05894219,
Iglc3,0.22784284,0.00043939444,-0.20481955,
Iglc2,0.2040857,0.00065400725,-0.18506673,
B3gnt5,0.08840945,0.00036921632,-0.08434827,
Yeats2,0.12689358,0.0004849806,-0.11897994,
Psmd2,0.38881275,0.00052702427,-0.32792237,
Eif4g1,0.2792625,0.00054451067,-0.24573937,
2510009E07Rik,0.031350333,0.00038702897,-0.030481994,
Rtp4,0.21368867,0.0006967493,-0.1929677,
Il1rap,0.040423747,0.00042402942,-0.039204143,
Hes1,0.075885415,0.00030933908,-0.07283468,
Fam43a,0.071269095,0.0003708904,-0.06847319,
Acap2,0.12512384,0.00056270044,-0.11733057,
Ppp1r2,0.1322406,0.00048264148,-0.123715974,
Nrros,0.1539925,0.0004647611,-0.14276302,
Rnf168,0.034151845,0.00046654468,-0.033115182,
Tctex1d2,0.08399522,0.00041618873,-0.080237396,
Pcyt1a,0.024772832,0.0003309273,-0.024140088,
Rubcn,0.03167858,0.0002965829,-0.030890627,
Parp14,0.30292448,0.0008911437,-0.26372057,
Cd86,0.10926212,0.00054560043,-0.10314959,
Golgb1,0.21025358,0.00041952045,-0.19041047,
Poglut1,0.13757208,0.0003721201,-0.12852418,
Tmem39a,0.16085483,0.00041749087,-0.14873926,
Arhgap31,0.24206272,0.00048157325,-0.21629202,
B4galt4,0.017360294,0.0003317539,-0.016879627,
Atp6v1a,0.06808093,0.00041071707,-0.06545289,
Sidt1,0.057521217,0.00054337876,-0.05538446,
Cd200r4,0.044432092,0.00042955516,-0.043043822,
Btla,0.1569858,0.00043584564,-0.14538243,
Cd200,0.16933289,0.00051252363,-0.15592103,
Retnlg,0.06495625,0.00041729462,-0.06251651,
Nxpe3,0.14573318,0.00043196435,-0.13561289,
Zbtb11,0.0436059,0.0004695186,-0.04221252,
Tbc1d23,0.07237844,0.00043439315,-0.06944472,
St3gal6,0.14040312,0.0005259609,-0.13085599,
Cldnd1,0.10103847,0.00057698233,-0.09567698,
Cggbp1,0.32495365,0.000528428,-0.2808492,
Samsn1,0.308943,0.0005467611,-0.26867333,
Nrip1,0.3248203,0.000595972,-0.28068104,
Usp25,0.21456118,0.0007163236,-0.19366679,
App,0.14133868,0.00036380588,-0.13183811,
Bach1,0.043840937,0.00037498598,-0.0425322,
Tiam1,0.044524387,0.00043027557,-0.04313147,
Ifnar2,0.17855822,0.00041867103,-0.16387326,
Gart,0.09526861,0.00042015768,-0.09057956,
Hlcs,0.061399773,0.0004343527,-0.05915432,
Dyrk1a,0.09216165,0.00041285178,-0.08774613,
Dscam,0.037075125,0.00032805317,-0.03607637,
Mx1,0.08183254,0.0006682169,-0.07798841,
Zdhhc14,0.020051824,0.00032560862,-0.019527879,
Dynlt1f,0.03943653,0.00043849586,-0.038240366,
Tagap,0.14162298,0.00048611363,-0.1319649,
Ccr6,0.06542829,0.0005146991,-0.0628623,
Ermard,0.058269717,0.00037384275,-0.056261458,
Fpr2,0.028945072,0.00030716858,-0.028226953,
Zfp52,0.056531053,0.0004144447,-0.054576587,
Zfp942,0.06557375,0.00038178483,-0.063131675,
Hcfc1r1,0.2084737,0.0005487515,-0.18880956,
Amdhd2,0.061979447,0.00041303673,-0.059721615,
Rab26os,0.0,0.000414351,0.00041426517,
Pkd1,0.12333748,0.0004604197,-0.11584383,
Slc9a3r2,0.0554294,0.00023833038,-0.053709395,
Gfer,0.13537878,0.00045195688,-0.12651446,
Msrb1,0.29800987,0.0004600727,-0.26037225,
Nubp2,0.12444324,0.00044672628,-0.11684139,
Spsb3,0.027029766,0.00042061383,-0.026250388,
Cramp1l,0.0125424685,0.0002949334,-0.0121695725,
Ift140,0.0,0.00037447008,0.0003744,
Pigq,0.14536402,0.00037076202,-0.1353518,
Dusp1,0.41727316,0.000505527,-0.34822932,
Crebrf,0.11933927,0.00050791545,-0.112230785,
Pacsin1,0.09002374,0.00056357885,-0.08563606,
D17Wsu92e,0.19954427,0.00059873075,-0.18134315,
Anks1,0.0125713255,0.00044594688,-0.012047115,
E230001N04Rik,0.052679382,0.0004245047,-0.050914295,
Kctd20,0.13440475,0.0004194759,-0.12568867,
Cdkn1a,0.19086741,0.00035143248,-0.17433059,
Mtch1,0.32339415,0.00058537984,-0.27961457,
Fgd2,0.077548526,0.000475229,-0.07421346,
Pim1,0.36507672,0.0005754909,-0.3106353,
Cmtr1,0.043347344,0.0003649602,-0.042069253,
1700097N02Rik,0.046273325,0.00040155454,-0.04483316,
Abcg1,0.28439134,0.0006292516,-0.24965589,
Cyp4f16,0.011332581,0.00036587025,-0.010903046,
Myo1f,0.07097406,0.0003688367,-0.0681998,
Angptl4,0.027153175,0.00039109317,-0.026400052,
Platr17,0.022851706,0.00048217445,-0.022112457,
Daxx,0.17646036,0.0006705869,-0.16183987,
Rxrb,0.20843624,0.00041117816,-0.18891606,
H2-Oa,0.30653754,0.00048779533,-0.26689285,
H2-DMa,0.42209476,0.0006772249,-0.351454,
H2-DMb2,0.28444248,0.00044446829,-0.24988042,
H2-DMb1,0.24139656,0.00038490462,-0.21585217,
H2-Ob,0.23450732,0.00056378683,-0.21010834,
H2-Ab1,1.095753,0.0011867592,-0.7387268,
H2-Aa,1.2345157,0.0012817386,-0.8027436,
H2-Eb1,0.98096484,0.0010263064,-0.6825582,
H2-Eb2,0.057900652,0.0003443681,-0.05594212,
Ppt2,0.103246294,0.0004015927,-0.09785549,
Cfb,0.056392655,0.00027312443,-0.05458686,
Hspa1b,0.1860443,0.0007294251,-0.16989449,
Hspa1a,0.115732655,0.0006581027,-0.10885339,
Csnk2b,0.6071981,0.0006208198,-0.47387174,
Aif1,0.29326043,0.00048018043,-0.25668642,
Lst1,0.23300037,0.00055693794,-0.20889373,
Tnf,0.043343656,0.00045198647,-0.041978724,
H2-Q6,0.4124144,0.0008084856,-0.34449244,
H2-Q10,0.12776779,0.0003331157,-0.1199072,
Ier3,0.14057262,0.00040975792,-0.13112076,
Ppp1r11,0.4416372,0.00063342584,-0.36514616,
Ubd,0.021359693,0.00034182743,-0.020793004,
H2-M3,0.19621535,0.0006781136,-0.1784848,
H2-M2,0.1957367,0.00048569115,-0.17827691,
Gm26917,0.6507278,0.0008815763,-0.5003351,
Gm42418,4.24193,0.002735351,-1.6539582,
Pla2g7,0.06323177,0.00047638288,-0.060836844,
Runx2,0.04746604,0.0004503511,-0.045923702,
B230354K17Rik,0.023667602,0.00040929855,-0.022982651,
Nfkbie,0.124714784,0.00046511908,-0.11706446,
Slc35b2,0.1359684,0.00035226461,-0.1271333,
Tmem63b,0.030967172,0.00036977456,-0.030127656,
Zfp318,0.1597769,0.00050950696,-0.14771827,
Cul9,0.05198242,0.000374089,-0.050302386,
Cnpy3,0.10991472,0.00041883142,-0.10386444,
Usp49,0.02276421,0.00033968152,-0.022169348,
Foxp4,0.10489403,0.0004748765,-0.09927466,
Treml2,0.12076168,0.00072611246,-0.11328267,
Nfya,0.1014514,0.00043356162,-0.096195295,
Adgre4,0.023878273,0.00035153702,-0.02324617,
Lrg1,0.09492002,0.00035911013,-0.09032227,
Uhrf1,0.018639572,0.00035681692,-0.018111233,
Ptprs,0.015402838,0.00045023602,-0.014835283,
Tnfsf9,0.015697185,0.0003336025,-0.015241711,
C3,0.09334697,0.00050642365,-0.08873731,
Adgre1,0.0,0.0004015294,0.0004014488,
Ankrd12,0.4718461,0.000905529,-0.38561234,
Arhgap28,0.011734829,0.00044223914,-0.011224369,
Emilin2,0.051325794,0.000420597,-0.04963152,
Smchd1,0.5084245,0.00092752324,-0.41013864,
Lclat1,0.024042029,0.00043022315,-0.023327438,
Rasgrp3,0.021512853,0.0003608128,-0.02092397,
Crim1,0.16361567,0.0004190666,-0.15111314,
Eif2ak2,0.11653656,0.00078485435,-0.10944699,
Cebpzos,0.082148775,0.00049310515,-0.07845569,
Cdc42ep3,0.2214945,0.0004740049,-0.19960122,
Zfp36l2,0.8117205,0.0008403947,-0.5934369,
Thada,0.013927062,0.00046608876,-0.013364992,
Srbd1,0.024966924,0.0003954708,-0.024264948,
Epcam,0.043891743,0.00038098625,-0.042574875,
Fbxo11,0.1164947,0.00045065043,-0.10974349,
Map3k8,0.07560113,0.00048470995,-0.07239511,
Zeb1,0.14143683,0.0005101574,-0.13177782,
Ccny,0.06691076,0.00046411614,-0.06430332,
Esco1,0.108020306,0.00055050483,-0.10202456,
Npc1,0.11266117,0.0004063757,-0.1063483,
Ttc39c,0.06944658,0.0004622517,-0.06667916,
B4galt6,0.06269427,0.00029050687,-0.06051698,
Mapre2,0.109752804,0.000384389,-0.10375298,
Zfp24,0.10763199,0.0004658561,-0.101758644,
Celf4,0.0,0.00033683327,0.00033677657,
Camk4,0.10579419,0.0004789183,-0.100085,
Reep5,0.648348,0.00061654014,-0.49915722,
Fam13b,0.117963746,0.00038911845,-0.11111991,
Egr1,0.18951103,0.0005073346,-0.17303512,
Ctnna1,0.19943245,0.00041099524,-0.18143757,
Mzb1,0.11333408,0.00040079077,-0.106958486,
Cxxc5,0.03309402,0.00043525774,-0.032123037,
Arap3,0.051513646,0.00034559012,-0.04988516,
0610009O20Rik,0.08806736,0.0003411329,-0.08406199,
Ndfip1,0.27651328,0.00052784075,-0.24360466,
Prelid2,0.014667544,0.00036848045,-0.014192603,
Tcerg1,0.13091509,0.00045013725,-0.12257708,
Trim36,0.0606168,0.00033959767,-0.058511082,
Pggt1b,0.05282439,0.000438253,-0.05103829,
Fem1c,0.064619325,0.0004336031,-0.062183786,
Eif1a,0.2100072,0.00048250798,-0.19014393,
Ap3s1,0.16678773,0.0005268959,-0.15372768,
Snx2,0.22211523,0.00063393766,-0.19994943,
Ppic,0.0889533,0.0004690218,-0.08474805,
Aldh7a1,0.009436342,0.00032815573,-0.009063995,
Lmnb1,0.14076883,0.0006229361,-0.1310797,
Iigp1,0.18087102,0.0006375531,-0.16561498,
Cd74,1.9552175,0.0012802137,-1.0822928,
Csf1r,0.0574568,0.00038840395,-0.055478454,
Slc26a2,0.1354449,0.0004824578,-0.12654221,
Adrb2,0.050879985,0.0004470657,-0.049180932,
Txnl1,0.30018628,0.00063675066,-0.261871,
Pmaip1,0.1508743,0.0004070474,-0.14011496,
Ldlrad4,0.01281429,0.0005280519,-0.012204969,
Tcf4,0.27633396,0.0005583689,-0.24343367,
Mex3c,0.088305645,0.00037684952,-0.08424525,
Lipg,0.028945072,0.0006000146,-0.02793424,
Hdhd2,0.11074897,0.00037744007,-0.10465716,
Slc14a1,0.092823274,0.00047546966,-0.08828916,
Setbp1,0.036299504,0.00044200997,-0.035214286,
Nfatc1,0.18762352,0.00046797478,-0.17148641,
Mbp,0.2918556,0.00047530417,-0.25560445,
Cndp2,0.093331344,0.00045677836,-0.08877264,
Socs6,0.080958694,0.00043751166,-0.07741091,
Chka,0.25329047,0.00042645723,-0.2253461,
Unc93b1,0.17638746,0.00049544784,-0.16195294,
Gstp3,0.2404261,0.0005308391,-0.21492425,
Cdk2ap2,0.76625746,0.0008084981,-0.5680547,
Kdm2a,0.3442283,0.00060755067,-0.29521272,
Mus81,0.08544888,0.00041865182,-0.08157505,
Ehbp1l1,0.17359322,0.00040997568,-0.1596603,
Malat1,5.208201,0.0034782512,-1.8223989,
Neat1,0.7434603,0.0006854677,-0.5551866,
Cdc42ep2,0.035940878,0.0004051417,-0.034905016,
Znhit2,0.112303495,0.00048716323,-0.10594604,
Vps51,0.025173467,0.00036633998,-0.02449556,
Batf2,0.0,0.00043650903,0.0004364138,
Atg2a,0.08015169,0.00041697788,-0.0766846,
Rasgrp2,0.5093966,0.0006008403,-0.4111093,
Ccdc88b,0.23697814,0.00047632595,-0.2121952,
Bad,0.0125424685,0.00048303462,-0.011981545,
Fkbp2,0.2916501,0.00056775304,-0.25535297,
Pla2g16,0.53293896,0.0007372964,-0.42644978,
B3gat3,0.1504355,0.0004928983,-0.13964778,
Ahnak,0.44402453,0.00065196364,-0.36678228,
Fth1,2.614475,0.0017027031,-1.2832453,
Sdhaf2,0.04090996,0.00042799543,-0.039667387,
Cd5,0.2768955,0.00061637687,-0.24381554,
Cd6,0.2536117,0.00061244343,-0.2254165,
Slc15a3,0.056500427,0.00041664767,-0.0545454,
AW112010,1.4327089,0.0014240592,-0.88758236,
Ms4a1,0.2025515,0.00054785685,-0.18389784,
Ms4a7,0.018315805,0.00032261334,-0.01782753,
Gm28935,0.026176719,0.00046426762,-0.025375813,
Ms4a4c,0.43984002,0.0011177391,-0.3634149,
Ms4a4b,1.5599564,0.0018826567,-0.93810934,
Ms4a6c,0.14673209,0.00062686624,-0.13628957,
Gm8369,0.5574866,0.000902625,-0.44217116,
Ms4a6d,0.057596102,0.00052489096,-0.055473752,
Stx3,0.082757436,0.0003308221,-0.079180196,
Mpeg1,0.12038453,0.00057583733,-0.11309629,
Gnaq,0.0901869,0.00035650056,-0.085992716,
Gcnt1,0.061022013,0.0003951645,-0.05883752,
Ostf1,0.7648636,0.00074283197,-0.56733084,
Anxa1,0.15069795,0.00035786274,-0.14001088,
Zfand5,0.25460654,0.00049552147,-0.2263266,
Gda,0.09663428,0.000424498,-0.09182134,
Abhd17b,0.13830057,0.00041294936,-0.12912355,
Smc5,0.045362353,0.00033417388,-0.044029456,
Cdc37l1,0.18741621,0.00060136383,-0.1711785,
Ak3,0.091884784,0.0003624432,-0.08754299,
Jak2,0.22280087,0.00048067112,-0.20066346,
Cd274,0.107380226,0.00052864215,-0.10146857,
Papss2,0.068367705,0.00034173526,-0.065790296,
Lipo3,0.069883004,0.00031046578,-0.06723888,
Ifit2,0.10693353,0.0006033844,-0.1009904,
Ifit3,0.0998377,0.0012331827,-0.0939302,
Ifit1bl1,0.024417967,0.00065220916,-0.023472616,
Ifit3b,0.021271085,0.000811752,-0.02023659,
Ifit1,0.06538232,0.0011661479,-0.062168244,
Hhex,0.17986381,0.0003924232,-0.16500667,
Fra10ac1,0.08283537,0.0004559033,-0.07912714,
Ccnj,0.017290741,0.0005129207,-0.016630167,
Blnk,0.08453157,0.00036072274,-0.0807875,
Avpi1,0.12939568,0.00041506696,-0.12126771,
Marveld1,0.1579256,0.00035322362,-0.14627698,
Entpd7,0.079893135,0.000365891,-0.076496266,
Erlin1,0.059224308,0.00032844406,-0.057208464,
Scd2,0.16647401,0.0005803059,-0.15340541,
Scd1,0.19311407,0.000349705,-0.17621712,
Btrc,0.025996843,0.00038677952,-0.025277963,
Poll,0.026016751,0.00036187656,-0.02532226,
Nolc1,0.18342681,0.00046191798,-0.16795248,
Nfkb2,0.2182437,0.00045083545,-0.1969595,
Fbxl15,0.02276421,0.0004095182,-0.022099538,
Mxi1,0.06377219,0.00042850315,-0.061392844,
Bbip1,0.17977664,0.0005621393,-0.16476314,
Vti1a,0.08785929,0.00047002477,-0.083741896,
Casp7,0.027029766,0.0003797643,-0.026291221,
Ccdc186,0.07687275,0.00050530874,-0.073556066,
Atrnl1,0.020768922,0.00036224126,-0.020194013,
Csf2ra,0.18842643,0.00037549232,-0.1722547,
mt-Nd6,0.09052466,0.00047151145,-0.08618752,
AC149090.1,0.54671544,0.0006614322,-0.4354724,
